Opção,Ano,Categoria,Cultivar,Quantidade(Kg.)
Viniferas,2004,BRANCAS E ROSADAS,Riesling Renano,282.012
Viniferas,2004,BRANCAS E ROSADAS,Sauvignon Blanc(2),690.146
Viniferas,2004,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,2004,BRANCAS E ROSADAS,Seara Nova,6.597
Viniferas,2004,BRANCAS E ROSADAS,Semillon,1.284.398
Viniferas,2004,BRANCAS E ROSADAS,Schonburger,-
Viniferas,2004,BRANCAS E ROSADAS,Sylvaner,11.273
Viniferas,2004,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2004,BRANCAS E ROSADAS,Trebbiano,2.043.524
Viniferas,2004,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2004,BRANCAS E ROSADAS,Verdea,60
Viniferas,2004,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2004,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2004,BRANCAS E ROSADAS,Vermentino,6.090
Viniferas,2004,BRANCAS E ROSADAS,Vernaccia,94.237
Viniferas,2004,BRANCAS E ROSADAS,Viogner,-
Viniferas,2004,BRANCAS E ROSADAS,Viognier,570
Viniferas,2004,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2005,TINTAS,-,41.398.115
Viniferas,2005,TINTAS,Alicante Bouschet,1.076.865
Viniferas,2005,TINTAS,Ancelota,861.431
Viniferas,2005,TINTAS,Aramon,-
Viniferas,2005,TINTAS,Alfrocheiro,19.473
Viniferas,2005,TINTAS,Arinarnoa,7.394
Viniferas,2005,TINTAS,Aspirant Bouschet,-
Viniferas,2005,TINTAS,Barbera,92.672
Viniferas,2005,TINTAS,Bonarda,21.021
Viniferas,2005,TINTAS,Cabernet Franc,3.869.854
Viniferas,2005,TINTAS,Cabernet Sauvignon,12.821.241
Viniferas,2005,TINTAS,Caladoc,-
Viniferas,2005,TINTAS,Campanario,-
Viniferas,2005,TINTAS,Canaiolo,-
Viniferas,2005,TINTAS,Carignan,-
Viniferas,2005,TINTAS,Carmenere,386.202
Viniferas,2005,TINTAS,Castelão,494
Viniferas,2005,TINTAS,Corvina,-
Viniferas,2005,TINTAS,Croatina,760
Viniferas,2005,TINTAS,Cinsaut,-
Viniferas,2005,TINTAS,Dom Felder,-
Viniferas,2005,TINTAS,Dolcetto,5.634
Viniferas,2005,TINTAS,Durif,-
Viniferas,2005,TINTAS,Egiodola,1.070.153
Viniferas,2005,TINTAS,Ekigaina,-
Viniferas,2005,TINTAS,Festival (Sugraone),-
Viniferas,2005,TINTAS,Franconia,-
Viniferas,2005,TINTAS,Freisa,-
Viniferas,2005,TINTAS,Gamay St Romain,64.571
Viniferas,2005,TINTAS,Gamay Beaujolais,339.559
Viniferas,2005,TINTAS,Grand Noir,-
Viniferas,2005,TINTAS,Grenache,-
Viniferas,2005,TINTAS,Jaen,2.824
Viniferas,2005,TINTAS,Lagrein,-
Viniferas,2005,TINTAS,Lambrusco,96.040
Viniferas,2005,TINTAS,Malbec,133.965
Viniferas,2005,TINTAS,Marzemina,16.200
Viniferas,2005,TINTAS,Merlot,10.632.174
Viniferas,2005,TINTAS,Marselan,28.868
Viniferas,2005,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2005,TINTAS,Molinera,-
Viniferas,2005,TINTAS,Montepulciano,21.150
Viniferas,2005,TINTAS,Moscato Bailey,-
Viniferas,2005,TINTAS,Napa Gamay,225.660
Viniferas,2005,TINTAS,Nebbiolo,6.671
Viniferas,2005,TINTAS,Petit Verdot,41.706
Viniferas,2005,TINTAS,Petite Sirah,137.568
Viniferas,2005,TINTAS,Pinotage,1.994.817
Viniferas,2005,TINTAS,Pinot Noir,1.704.403
Viniferas,2005,TINTAS,Pinot Saint George,176.810
Viniferas,2005,TINTAS,Piriquita,-
Viniferas,2005,TINTAS,Primitivo,-
Viniferas,2005,TINTAS,Rebo,-
Viniferas,2005,TINTAS,Refosco,42.207
Viniferas,2005,TINTAS,Rondinella,-
Viniferas,2005,TINTAS,Ruby Cabernet,546.629
Viniferas,2005,TINTAS,Sangiovese,190.769
Viniferas,2005,TINTAS,Saperavi,-
Viniferas,2005,TINTAS,Sira (falsa),-
Viniferas,2005,TINTAS,Tannat,4.561.255
Viniferas,2005,TINTAS,Tempranillo,96.125
Viniferas,2005,TINTAS,Teroldego,41.912
Viniferas,2005,TINTAS,Torrontes,-
Viniferas,2005,TINTAS,Tinta Barroca,-
Viniferas,2005,TINTAS,Tinta Roriz,-
Viniferas,2005,TINTAS,Touriga Francesa,4.680
Viniferas,2005,TINTAS,Touriga Nacional,52.099
Viniferas,2005,TINTAS,Tinta Madeira,-
Viniferas,2005,TINTAS,Tintoria,-
Viniferas,2005,TINTAS,Trincdeira,5.780
Viniferas,2005,TINTAS,Trousseau,-
Viniferas,2005,TINTAS,Zinfandel,479
Viniferas,2005,TINTAS,Outras1,-
Viniferas,2005,BRANCAS E ROSADAS,-,29.066.571
Viniferas,2005,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2005,BRANCAS E ROSADAS,Aligote,-
Viniferas,2005,BRANCAS E ROSADAS,Altesse,-
Viniferas,2005,BRANCAS E ROSADAS,Alvarinho,1.596
Viniferas,2005,BRANCAS E ROSADAS,Arriloba,45.825
Viniferas,2005,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2005,BRANCAS E ROSADAS,Burger,-
Viniferas,2005,BRANCAS E ROSADAS,Chardonnay,4.441.390
Viniferas,2005,BRANCAS E ROSADAS,Chasselas,103.057
Viniferas,2005,BRANCAS E ROSADAS,Chenin Blanc,519.802
Viniferas,2005,BRANCAS E ROSADAS,Clairette(1),-
Viniferas,2005,BRANCAS E ROSADAS,Colombard,654.642
Viniferas,2005,BRANCAS E ROSADAS,Flora,339.979
Viniferas,2005,BRANCAS E ROSADAS,Garganega,45.800
Viniferas,2005,BRANCAS E ROSADAS,Gewurztraminer,315.932
Viniferas,2005,BRANCAS E ROSADAS,Gouveio,1.452
Viniferas,2005,BRANCAS E ROSADAS,Gros Manseng,4.360
Viniferas,2005,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,2005,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2005,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2005,BRANCAS E ROSADAS,Malvasia Amarela,184.579
Viniferas,2005,BRANCAS E ROSADAS,Malvasia Bianca,359.199
Viniferas,2005,BRANCAS E ROSADAS,Malvasia Chianti,24.030
Viniferas,2005,BRANCAS E ROSADAS,Malvasia Verde,145.111
Viniferas,2005,BRANCAS E ROSADAS,Malvasia di Candia,160.845
Viniferas,2005,BRANCAS E ROSADAS,Malvasia Istriana,300
Viniferas,2005,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,2005,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,2005,BRANCAS E ROSADAS,Moscato Branco,10.145.908
Viniferas,2005,BRANCAS E ROSADAS,Moscato Canelli,461.612
Viniferas,2005,BRANCAS E ROSADAS,Moscato Giallo,703.485
Viniferas,2005,BRANCAS E ROSADAS,Moscato Nazareno,921.620
Viniferas,2005,BRANCAS E ROSADAS,Moscato Bianco R2,443.153
Viniferas,2005,BRANCAS E ROSADAS,Moscato de Alexandria,45.277
Viniferas,2005,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,2005,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,2005,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,2005,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,2005,BRANCAS E ROSADAS,Ora,-
Viniferas,2005,BRANCAS E ROSADAS,Palomino,4.184
Viniferas,2005,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,2005,BRANCAS E ROSADAS,Peverella,192.474
Viniferas,2005,BRANCAS E ROSADAS,Pinot Blanc,60.704
Viniferas,2005,BRANCAS E ROSADAS,Pinot Gris,23.206
Viniferas,2005,BRANCAS E ROSADAS,Prosecco,789.457
Viniferas,2005,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,2005,BRANCAS E ROSADAS,Riesling Italico,3.496.056
Viniferas,2005,BRANCAS E ROSADAS,Riesling Renano,252.740
Viniferas,2005,BRANCAS E ROSADAS,Sauvignon Blanc(2),738.053
Viniferas,2005,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,2005,BRANCAS E ROSADAS,Seara Nova,3.900
Viniferas,2005,BRANCAS E ROSADAS,Semillon,1.375.957
Viniferas,2005,BRANCAS E ROSADAS,Schonburger,2.155
Viniferas,2005,BRANCAS E ROSADAS,Sylvaner,12.927
Viniferas,2005,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2005,BRANCAS E ROSADAS,Trebbiano,1.974.463
Viniferas,2005,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2005,BRANCAS E ROSADAS,Verdea,4.620
Viniferas,2005,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2005,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2005,BRANCAS E ROSADAS,Vermentino,6.340
Viniferas,2005,BRANCAS E ROSADAS,Vernaccia,57.162
Viniferas,2005,BRANCAS E ROSADAS,Viogner,-
Viniferas,2005,BRANCAS E ROSADAS,Viognier,3.219
Viniferas,2005,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2006,TINTAS,-,34.162.995
Viniferas,2006,TINTAS,Alicante Bouschet,1.078.887
Viniferas,2006,TINTAS,Ancelota,872.741
Viniferas,2006,TINTAS,Aramon,-
Viniferas,2006,TINTAS,Alfrocheiro,43.396
Viniferas,2006,TINTAS,Arinarnoa,11.480
Viniferas,2006,TINTAS,Aspirant Bouschet,-
Viniferas,2006,TINTAS,Barbera,57.116
Viniferas,2006,TINTAS,Bonarda,3.843
Viniferas,2006,TINTAS,Cabernet Franc,3.285.083
Viniferas,2006,TINTAS,Cabernet Sauvignon,12.063.009
Viniferas,2006,TINTAS,Caladoc,240
Viniferas,2006,TINTAS,Campanario,-
Viniferas,2006,TINTAS,Canaiolo,-
Viniferas,2006,TINTAS,Carignan,-
Viniferas,2006,TINTAS,Carmenere,234.940
Viniferas,2006,TINTAS,Castelão,494
Viniferas,2006,TINTAS,Corvina,-
Viniferas,2006,TINTAS,Croatina,3.012
Viniferas,2006,TINTAS,Cinsaut,-
Viniferas,2006,TINTAS,Dom Felder,-
Viniferas,2006,TINTAS,Dolcetto,-
Viniferas,2006,TINTAS,Durif,-
Viniferas,2006,TINTAS,Egiodola,899.584
Viniferas,2006,TINTAS,Ekigaina,-
Viniferas,2006,TINTAS,Festival (Sugraone),-
Viniferas,2006,TINTAS,Franconia,-
Viniferas,2006,TINTAS,Freisa,-
Viniferas,2006,TINTAS,Gamay St Romain,22.755
Viniferas,2006,TINTAS,Gamay Beaujolais,249.021
Viniferas,2006,TINTAS,Grand Noir,-
Viniferas,2006,TINTAS,Grenache,-
Viniferas,2006,TINTAS,Jaen,4.290
Viniferas,2006,TINTAS,Lagrein,-
Viniferas,2006,TINTAS,Lambrusco,75.631
Viniferas,2006,TINTAS,Malbec,148.733
Viniferas,2006,TINTAS,Marzemina,9.185
Viniferas,2006,TINTAS,Merlot,8.449.561
Viniferas,2006,TINTAS,Marselan,66.815
Viniferas,2006,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2006,TINTAS,Molinera,-
Viniferas,2006,TINTAS,Montepulciano,24.390
Viniferas,2006,TINTAS,Moscato Bailey,-
Viniferas,2006,TINTAS,Napa Gamay,114.690
Viniferas,2006,TINTAS,Nebbiolo,11.082
Viniferas,2006,TINTAS,Petit Verdot,45.425
Viniferas,2006,TINTAS,Petite Sirah,87.550
Viniferas,2006,TINTAS,Pinotage,996.781
Viniferas,2006,TINTAS,Pinot Noir,1.161.465
Viniferas,2006,TINTAS,Pinot Saint George,48.830
Viniferas,2006,TINTAS,Piriquita,12.845
Viniferas,2006,TINTAS,Primitivo,-
Viniferas,2006,TINTAS,Rebo,550
Viniferas,2006,TINTAS,Refosco,26.537
Viniferas,2006,TINTAS,Rondinella,-
Viniferas,2006,TINTAS,Ruby Cabernet,654.931
Viniferas,2006,TINTAS,Sangiovese,133.402
Viniferas,2006,TINTAS,Saperavi,-
Viniferas,2006,TINTAS,Sira (falsa),-
Viniferas,2006,TINTAS,Tannat,3.055.931
Viniferas,2006,TINTAS,Tempranillo,111.158
Viniferas,2006,TINTAS,Teroldego,51.645
Viniferas,2006,TINTAS,Torrontes,-
Viniferas,2006,TINTAS,Tinta Barroca,-
Viniferas,2006,TINTAS,Tinta Roriz,-
Viniferas,2006,TINTAS,Touriga Francesa,-
Viniferas,2006,TINTAS,Touriga Nacional,42.376
Viniferas,2006,TINTAS,Tinta Madeira,-
Viniferas,2006,TINTAS,Tintoria,-
Viniferas,2006,TINTAS,Trincdeira,3.591
Viniferas,2006,TINTAS,Trousseau,-
Viniferas,2006,TINTAS,Zinfandel,-
Viniferas,2006,TINTAS,Outras1,-
Viniferas,2006,BRANCAS E ROSADAS,-,22.335.925
Viniferas,2006,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2006,BRANCAS E ROSADAS,Aligote,-
Viniferas,2006,BRANCAS E ROSADAS,Altesse,-
Viniferas,2006,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,2006,BRANCAS E ROSADAS,Arriloba,27.410
Viniferas,2006,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2006,BRANCAS E ROSADAS,Burger,-
Viniferas,2006,BRANCAS E ROSADAS,Chardonnay,1.830.171
Viniferas,2006,BRANCAS E ROSADAS,Chasselas,111.200
Viniferas,2006,BRANCAS E ROSADAS,Chenin Blanc,400.160
Viniferas,2006,BRANCAS E ROSADAS,Clairette(1),-
Viniferas,2006,BRANCAS E ROSADAS,Colombard,518.836
Viniferas,2006,BRANCAS E ROSADAS,Flora,251.511
Viniferas,2006,BRANCAS E ROSADAS,Garganega,35.110
Viniferas,2006,BRANCAS E ROSADAS,Gewurztraminer,142.266
Viniferas,2006,BRANCAS E ROSADAS,Gouveio,5.312
Viniferas,2006,BRANCAS E ROSADAS,Gros Manseng,2.500
Viniferas,2006,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,2006,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2006,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2006,BRANCAS E ROSADAS,Malvasia Amarela,61.112
Viniferas,2006,BRANCAS E ROSADAS,Malvasia Bianca,192.862
Viniferas,2006,BRANCAS E ROSADAS,Malvasia Chianti,14.705
Viniferas,2006,BRANCAS E ROSADAS,Malvasia Verde,145.670
Viniferas,2006,BRANCAS E ROSADAS,Malvasia di Candia,228.221
Viniferas,2006,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,2006,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,2006,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,2006,BRANCAS E ROSADAS,Moscato Branco,10.748.618
Viniferas,2006,BRANCAS E ROSADAS,Moscato Canelli,57.796
Viniferas,2006,BRANCAS E ROSADAS,Moscato Giallo,776.846
Viniferas,2006,BRANCAS E ROSADAS,Moscato Nazareno,544.530
Viniferas,2006,BRANCAS E ROSADAS,Moscato Bianco R2,331.718
Viniferas,2006,BRANCAS E ROSADAS,Moscato de Alexandria,32.129
Viniferas,2006,BRANCAS E ROSADAS,Moscato Rosado,5.310
Viniferas,2006,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,2006,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,2006,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,2006,BRANCAS E ROSADAS,Ora,-
Viniferas,2006,BRANCAS E ROSADAS,Palomino,2.270
Viniferas,2006,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,2006,BRANCAS E ROSADAS,Peverella,137.031
Viniferas,2006,BRANCAS E ROSADAS,Pinot Blanc,12.245
Viniferas,2006,BRANCAS E ROSADAS,Pinot Gris,41.070
Viniferas,2006,BRANCAS E ROSADAS,Prosecco,917.214
Viniferas,2006,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,2006,BRANCAS E ROSADAS,Riesling Italico,1.901.717
Viniferas,2006,BRANCAS E ROSADAS,Riesling Renano,213.256
Viniferas,2006,BRANCAS E ROSADAS,Sauvignon Blanc(2),606.465
Viniferas,2006,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,2006,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,2006,BRANCAS E ROSADAS,Semillon,600.858
Viniferas,2006,BRANCAS E ROSADAS,Schonburger,6.505
Viniferas,2006,BRANCAS E ROSADAS,Sylvaner,4.530
Viniferas,2006,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2006,BRANCAS E ROSADAS,Trebbiano,1.376.390
Viniferas,2006,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2006,BRANCAS E ROSADAS,Verdea,-
Viniferas,2006,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2006,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2006,BRANCAS E ROSADAS,Vermentino,1.040
Viniferas,2006,BRANCAS E ROSADAS,Vernaccia,34.760
Viniferas,2006,BRANCAS E ROSADAS,Viogner,-
Viniferas,2006,BRANCAS E ROSADAS,Viognier,16.581
Viniferas,2006,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2007,TINTAS,-,43.653.087
Viniferas,2007,TINTAS,Alicante Bouschet,1.775.837
Viniferas,2007,TINTAS,Ancelota,1.532.209
Viniferas,2007,TINTAS,Aramon,-
Viniferas,2007,TINTAS,Alfrocheiro,20.509
Viniferas,2007,TINTAS,Arinarnoa,24.878
Viniferas,2007,TINTAS,Aspirant Bouschet,-
Viniferas,2007,TINTAS,Barbera,68.946
Viniferas,2007,TINTAS,Bonarda,6.207
Viniferas,2007,TINTAS,Cabernet Franc,4.081.725
Viniferas,2007,TINTAS,Cabernet Sauvignon,14.489.153
Viniferas,2007,TINTAS,Caladoc,1.100
Viniferas,2007,TINTAS,Campanario,-
Viniferas,2007,TINTAS,Canaiolo,-
Viniferas,2007,TINTAS,Carignan,-
Viniferas,2007,TINTAS,Carmenere,328.254
Viniferas,2007,TINTAS,Castelão,487
Viniferas,2007,TINTAS,Corvina,-
Viniferas,2007,TINTAS,Croatina,4.700
Viniferas,2007,TINTAS,Cinsaut,-
Viniferas,2007,TINTAS,Dom Felder,17.590
Viniferas,2007,TINTAS,Dolcetto,-
Viniferas,2007,TINTAS,Durif,-
Viniferas,2007,TINTAS,Egiodola,1.265.676
Viniferas,2007,TINTAS,Ekigaina,-
Viniferas,2007,TINTAS,Festival (Sugraone),-
Viniferas,2007,TINTAS,Franconia,3.633
Viniferas,2007,TINTAS,Freisa,6.727
Viniferas,2007,TINTAS,Gamay St Romain,45.266
Viniferas,2007,TINTAS,Gamay Beaujolais,320.115
Viniferas,2007,TINTAS,Grand Noir,-
Viniferas,2007,TINTAS,Grenache,-
Viniferas,2007,TINTAS,Jaen,215
Viniferas,2007,TINTAS,Lagrein,190
Viniferas,2007,TINTAS,Lambrusco,96.068
Viniferas,2007,TINTAS,Malbec,399.928
Viniferas,2007,TINTAS,Marzemina,-
Viniferas,2007,TINTAS,Merlot,11.399.362
Viniferas,2007,TINTAS,Marselan,109.574
Viniferas,2007,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2007,TINTAS,Molinera,-
Viniferas,2007,TINTAS,Montepulciano,30.820
Viniferas,2007,TINTAS,Moscato Bailey,-
Viniferas,2007,TINTAS,Napa Gamay,175.040
Viniferas,2007,TINTAS,Nebbiolo,13.971
Viniferas,2007,TINTAS,Petit Verdot,57.029
Viniferas,2007,TINTAS,Petite Sirah,99.577
Viniferas,2007,TINTAS,Pinotage,1.113.861
Viniferas,2007,TINTAS,Pinot Noir,1.270.351
Viniferas,2007,TINTAS,Pinot Saint George,72.560
Viniferas,2007,TINTAS,Piriquita,-
Viniferas,2007,TINTAS,Primitivo,-
Viniferas,2007,TINTAS,Rebo,3.000
Viniferas,2007,TINTAS,Refosco,17.415
Viniferas,2007,TINTAS,Rondinella,-
Viniferas,2007,TINTAS,Ruby Cabernet,782.800
Viniferas,2007,TINTAS,Sangiovese,115.475
Viniferas,2007,TINTAS,Saperavi,-
Viniferas,2007,TINTAS,Sira (falsa),-
Viniferas,2007,TINTAS,Tannat,3.514.880
Viniferas,2007,TINTAS,Tempranillo,192.063
Viniferas,2007,TINTAS,Teroldego,61.659
Viniferas,2007,TINTAS,Torrontes,-
Viniferas,2007,TINTAS,Tinta Barroca,6.520
Viniferas,2007,TINTAS,Tinta Roriz,-
Viniferas,2007,TINTAS,Touriga Francesa,-
Viniferas,2007,TINTAS,Touriga Nacional,127.462
Viniferas,2007,TINTAS,Tinta Madeira,-
Viniferas,2007,TINTAS,Tintoria,-
Viniferas,2007,TINTAS,Trincdeira,255
Viniferas,2007,TINTAS,Trousseau,-
Viniferas,2007,TINTAS,Zinfandel,-
Viniferas,2007,TINTAS,Outras1,-
Viniferas,2007,BRANCAS E ROSADAS,-,28.254.191
Viniferas,2007,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2007,BRANCAS E ROSADAS,Aligote,-
Viniferas,2007,BRANCAS E ROSADAS,Altesse,-
Viniferas,2007,BRANCAS E ROSADAS,Alvarinho,2.477
Viniferas,2007,BRANCAS E ROSADAS,Arriloba,22.832
Viniferas,2007,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2007,BRANCAS E ROSADAS,Burger,-
Viniferas,2007,BRANCAS E ROSADAS,Chardonnay,1.752.488
Viniferas,2007,BRANCAS E ROSADAS,Chasselas,48.268
Viniferas,2007,BRANCAS E ROSADAS,Chenin Blanc,355.185
Viniferas,2007,BRANCAS E ROSADAS,Clairette(1),-
Viniferas,2007,BRANCAS E ROSADAS,Colombard,593.625
Viniferas,2007,BRANCAS E ROSADAS,Flora,176.396
Viniferas,2007,BRANCAS E ROSADAS,Garganega,16.970
Viniferas,2007,BRANCAS E ROSADAS,Gewurztraminer,284.818
Viniferas,2007,BRANCAS E ROSADAS,Gouveio,5.848
Viniferas,2007,BRANCAS E ROSADAS,Gros Manseng,5.770
Viniferas,2007,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,2007,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2007,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2007,BRANCAS E ROSADAS,Malvasia Amarela,94.281
Viniferas,2007,BRANCAS E ROSADAS,Malvasia Bianca,191.316
Viniferas,2007,BRANCAS E ROSADAS,Malvasia Chianti,15.235
Viniferas,2007,BRANCAS E ROSADAS,Malvasia Verde,253.369
Viniferas,2007,BRANCAS E ROSADAS,Malvasia di Candia,283.476
Viniferas,2007,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,2007,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,2007,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,2007,BRANCAS E ROSADAS,Moscato Branco,15.717.087
Viniferas,2007,BRANCAS E ROSADAS,Moscato Canelli,84.053
Viniferas,2007,BRANCAS E ROSADAS,Moscato Giallo,1.173.519
Viniferas,2007,BRANCAS E ROSADAS,Moscato Nazareno,616.480
Viniferas,2007,BRANCAS E ROSADAS,Moscato Bianco R2,406.650
Viniferas,2007,BRANCAS E ROSADAS,Moscato de Alexandria,51.979
Viniferas,2007,BRANCAS E ROSADAS,Moscato Rosado,1.226
Viniferas,2007,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,2007,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,2007,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,2007,BRANCAS E ROSADAS,Ora,-
Viniferas,2007,BRANCAS E ROSADAS,Palomino,-
Viniferas,2007,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,2007,BRANCAS E ROSADAS,Peverella,111.726
Viniferas,2007,BRANCAS E ROSADAS,Pinot Blanc,14.620
Viniferas,2007,BRANCAS E ROSADAS,Pinot Gris,28.779
Viniferas,2007,BRANCAS E ROSADAS,Prosecco,910.158
Viniferas,2007,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,2007,BRANCAS E ROSADAS,Riesling Italico,1.960.822
Viniferas,2007,BRANCAS E ROSADAS,Riesling Renano,242.940
Viniferas,2007,BRANCAS E ROSADAS,Sauvignon Blanc(2),618.034
Viniferas,2007,BRANCAS E ROSADAS,Sauvignon Gris,3.213
Viniferas,2007,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,2007,BRANCAS E ROSADAS,Semillon,408.016
Viniferas,2007,BRANCAS E ROSADAS,Schonburger,15.239
Viniferas,2007,BRANCAS E ROSADAS,Sylvaner,4.693
Viniferas,2007,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2007,BRANCAS E ROSADAS,Trebbiano,1.711.643
Viniferas,2007,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2007,BRANCAS E ROSADAS,Verdea,-
Viniferas,2007,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2007,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2007,BRANCAS E ROSADAS,Vermentino,660
Viniferas,2007,BRANCAS E ROSADAS,Vernaccia,32.672
Viniferas,2007,BRANCAS E ROSADAS,Viogner,-
Viniferas,2007,BRANCAS E ROSADAS,Viognier,37.628
Viniferas,2007,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2008,TINTAS,-,48.852.574
Viniferas,2008,TINTAS,Alicante Bouschet,1.588.326
Viniferas,2008,TINTAS,Ancelota,1.709.883
Viniferas,2008,TINTAS,Aramon,-
Viniferas,2008,TINTAS,Alfrocheiro,25.310
Viniferas,2008,TINTAS,Arinarnoa,12.686
Viniferas,2008,TINTAS,Aspirant Bouschet,-
Viniferas,2008,TINTAS,Barbera,92.279
Viniferas,2008,TINTAS,Bonarda,7.640
Viniferas,2008,TINTAS,Cabernet Franc,4.008.067
Viniferas,2008,TINTAS,Cabernet Sauvignon,16.646.632
Viniferas,2008,TINTAS,Caladoc,-
Viniferas,2008,TINTAS,Campanario,-
Viniferas,2008,TINTAS,Canaiolo,-
Viniferas,2008,TINTAS,Carignan,-
Viniferas,2008,TINTAS,Carmenere,223.269
Viniferas,2008,TINTAS,Castelão,23.252
Viniferas,2008,TINTAS,Corvina,710
Viniferas,2008,TINTAS,Croatina,-
Viniferas,2008,TINTAS,Cinsaut,-
Viniferas,2008,TINTAS,Dom Felder,-
Viniferas,2008,TINTAS,Dolcetto,-
Viniferas,2008,TINTAS,Durif,-
Viniferas,2008,TINTAS,Egiodola,1.366.406
Viniferas,2008,TINTAS,Ekigaina,1.720
Viniferas,2008,TINTAS,Festival (Sugraone),-
Viniferas,2008,TINTAS,Franconia,-
Viniferas,2008,TINTAS,Freisa,-
Viniferas,2008,TINTAS,Gamay St Romain,59.576
Viniferas,2008,TINTAS,Gamay Beaujolais,316.366
Viniferas,2008,TINTAS,Grand Noir,-
Viniferas,2008,TINTAS,Grenache,-
Viniferas,2008,TINTAS,Jaen,1.037
Viniferas,2008,TINTAS,Lagrein,420
Viniferas,2008,TINTAS,Lambrusco,113.388
Viniferas,2008,TINTAS,Malbec,414.138
Viniferas,2008,TINTAS,Marzemina,-
Viniferas,2008,TINTAS,Merlot,11.866.618
Viniferas,2008,TINTAS,Marselan,181.823
Viniferas,2008,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2008,TINTAS,Molinera,692
Viniferas,2008,TINTAS,Montepulciano,34.060
Viniferas,2008,TINTAS,Moscato Bailey,-
